year,day,low,open,high,close,volumn
2012, 0522, 259760, 259817, 262760, 262753, 4277352900
2012, 0523, 259829, 262179, 263578, 261687, 4371953100
2012, 0524, 258821, 261310, 263041, 259526, 4284406600
2012, 0525, 256565, 259526, 260217, 257310, 3927300400
2012, 0528, 254534, 256260, 261485, 261469, 5633927500
2012, 0529, 261256, 261515, 265826, 265085, 7213563700
2012, 0530, 263652, 264637, 265516, 264226, 5185543600
2012, 0531, 261723, 262316, 264559, 263204, 4410746900
2012, 0601, 262329, 263360, 265386, 263300, 4419105600
2012, 0604, 255892, 259873, 260832, 255903, 5247850200
2012, 0605, 254876, 256519, 257389, 255884, 3777991000
2012, 0606, 254733, 256423, 257374, 255740, 3385769400
2012, 0607, 253626, 257943, 258404, 254218, 3484118600
2012, 0608, 252041, 255884, 255913, 252433, 4385642600
2012, 0611, 252377, 252960, 256543, 255827, 4009826000
2012, 0612, 252995, 254377, 255392, 254018, 3793667600
2012, 0613, 253963, 254679, 258112, 258064, 4501456800
2012, 0614, 255857, 257333, 258471, 256042, 4024793400
2012, 0615, 253857, 256519, 258017, 256805, 4278607800
2012, 0618, 257299, 257663, 259322, 258121, 3569362800
2012, 0619, 255610, 257736, 257736, 255862, 3270055300
2012, 0620, 254944, 256364, 257066, 255261, 2985063900
2012, 0621, 250242, 254705, 254705, 251219, 3539673200
2012, 0625, 245501, 250116, 250116, 245652, 4010673500
2012, 0626, 243464, 244256, 246512, 245492, 3173400800
2012, 0627, 244434, 245267, 247076, 244720, 3000755300
2012, 0628, 242524, 245166, 245919, 242573, 3054311300
2012, 0629, 241749, 241886, 246282, 246161, 3799494100
2012, 0702, 245299, 247355, 247397, 246524, 4051007800
2012, 0703, 245745, 246485, 249055, 246872, 3869335400
2012, 0704, 245600, 247453, 248134, 246492, 3445214200
2012, 0705, 242000, 245030, 245030, 243037, 3472614500
2012, 0706, 242036, 243506, 247723, 247261, 4961060500
2012, 0709, 241495, 245589, 247021, 241604, 4922330200
2012, 0710, 240237, 241100, 242653, 240671, 3554998400
2012, 0711, 240215, 240218, 242780, 242557, 3762431200
2012, 0712, 240458, 242004, 246056, 244918, 5671769100
2012, 0713, 243898, 244101, 246799, 245063, 3672525600
2012, 0716, 239961, 245260, 245260, 239973, 4277187000
2012, 0717, 239128, 239190, 242193, 241420, 3342432900
2012, 0718, 237365, 241206, 242078, 241434, 4175178800
2012, 0719, 240129, 240744, 244406, 242432, 4694905200
2012, 0720, 239218, 241571, 242380, 239846, 3761975400
2012, 0723, 235751, 237989, 237989, 236543, 3239036900
2012, 0724, 235280, 235322, 239235, 237599, 3031007900
2012, 0725, 235747, 236838, 238104, 236008, 2489650100
2012, 0726, 234470, 236013, 237487, 234749, 3131409400
2012, 0727, 234129, 235394, 236498, 234911, 3109052500
2012, 0730, 233400, 235078, 236703, 233579, 3048485100
2012, 0731, 232951, 233688, 235007, 233292, 3209972300
2012, 0801, 233195, 233213, 237112, 235865, 3142084800
2012, 0802, 232561, 235407, 235856, 233488, 3151615900
2012, 0803, 232993, 234025, 235416, 235374, 2976978500
2012, 0806, 234812, 235012, 238836, 238561, 4182066500
2012, 0807, 237945, 238326, 239078, 238887, 3828548900
2012, 0808, 238283, 239096, 240518, 238980, 3781045100
2012, 0809, 237885, 238843, 241214, 241170, 3565895100
2012, 0810, 239591, 240994, 241342, 239975, 3470299500
2012, 0813, 235081, 239450, 239450, 235193, 4478354600
2012, 0814, 232491, 235266, 235785, 235702, 3985006600
2012, 0815, 233015, 235002, 235002, 233162, 3058017600
2012, 0816, 231706, 232791, 233540, 231967, 2590290500
2012, 0817, 229516, 231843, 232289, 231348, 2606571700
2012, 0820, 227995, 229490, 230741, 230179, 2740203300
2012, 0821, 229655, 230193, 232738, 231370, 3489510000
2012, 0822, 228576, 231514, 231737, 229559, 3170841200
2012, 0823, 228537, 229818, 231165, 230220, 3133534200
2012, 0824, 227457, 229568, 229930, 227568, 3186959100
2012, 0827, 222815, 226849, 226849, 222820, 3738619100
2012, 0828, 222200, 222690, 225060, 223841, 3377361500
2012, 0829, 221443, 223020, 224011, 221481, 2901064800
2012, 0830, 218872, 220452, 222320, 221137, 3549131000
2012, 0831, 220312, 220557, 221887, 220487, 2596498600
2012, 0903, 219771, 220112, 223656, 222837, 3854859200
2012, 0904, 219951, 223172, 223488, 220441, 3485268800
2012, 0905, 218696, 219974, 220954, 219988, 3475182400
2012, 0906, 219986, 220444, 221868, 221782, 3169588400
2012, 0907, 223391, 223391, 234152, 231718, 9452976400
2012, 0910, 231357, 232056, 233450, 232667, 6533055400
2012, 0911, 229482, 231653, 231653, 231189, 4626071900
2012, 0912, 229830, 232593, 233720, 232007, 4962251800
2012, 0913, 229837, 231668, 232553, 229846, 4204984900
2012, 0914, 229883, 232401, 233242, 231554, 6157181400
2012, 0917, 225818, 231206, 231499, 225871, 4898473400
2012, 0918, 222804, 224943, 225314, 223524, 3322869600
2012, 0919, 222949, 223722, 224924, 224624, 3434970600
2012, 0920, 219422, 223619, 223619, 219595, 4254577900
2012, 0921, 218653, 219033, 221747, 219906, 3812059300
2012, 0924, 217288, 218397, 222581, 221552, 3750168600
2012, 0925, 220238, 220998, 222533, 221015, 2787701900
2012, 0926, 218108, 220891, 221682, 218489, 2745462600
2012, 0927, 218577, 218600, 226630, 225172, 5301690000
2012, 0928, 223432, 223506, 229703, 229311, 5787582500
2012, 1008, 225811, 229196, 230518, 227005, 3553442400
2012, 1009, 228175, 228175, 232773, 232016, 5254888700
2012, 1010, 230461, 231459, 232575, 232412, 4268623800
2012, 1011, 230093, 231590, 232135, 230253, 4130065500
2012, 1012, 228701, 231128, 233215, 230453, 3687414500
2012, 1015, 227846, 230601, 230788, 229486, 2865174600
2012, 1016, 228759, 229324, 231545, 229816, 3205967900
2012, 1017, 228082, 230736, 231217, 230080, 3334940900
2012, 1018, 230588, 230749, 234112, 233608, 5061510000
2012, 1019, 232873, 233511, 234253, 233247, 3592773200
2012, 1022, 231590, 232047, 234790, 234159, 3436828600
2012, 1023, 230925, 234089, 234404, 231208, 3722127200
2012, 1024, 230217, 230340, 232143, 230778, 3754244500
2012, 1025, 228860, 230673, 232292, 229124, 4435153100
2012, 1026, 223706, 229131, 229318, 224791, 4090051900
2012, 1029, 222765, 224180, 224814, 223585, 2758132500
2012, 1030, 223178, 223632, 225795, 223988, 3408312500
2012, 1031, 223368, 224143, 225610, 225482, 3716979500
2012, 1101, 225641, 225661, 230563, 229788, 5076172900
2012, 1102, 228472, 229790, 230967, 230677, 3983328800
2012, 1105, 229014, 230274, 231823, 230188, 3951037200
2012, 1106, 226051, 230198, 230405, 229221, 3928062700
2012, 1107, 227702, 228876, 230089, 228751, 3306740300
2012, 1108, 224540, 226958, 227540, 224541, 3542647500
2012, 1109, 223523, 224176, 225220, 224092, 3050696800
2012, 1112, 223274, 224296, 225470, 225185, 3472168500
2012, 1113, 220872, 225084, 225084, 221244, 3408370400
2012, 1114, 220600, 221309, 222512, 222311, 2675879000
2012, 1115, 219352, 221075, 222099, 219362, 2831915100
2012, 1116, 216298, 218951, 219161, 217724, 3024778600
2012, 1119, 214954, 217518, 217649, 217499, 2697866600
2012, 1120, 216353, 218021, 218433, 216488, 2394891600
2012, 1121, 215138, 216541, 219546, 219490, 3050848200
2012, 1122, 216966, 218118, 218558, 217755, 2291235100
2012, 1123, 217973, 218441, 220247, 219268, 2866749300
2012, 1126, 217210, 218724, 219136, 217560, 2474269600
2012, 1127, 215022, 216859, 217346, 215064, 3194674600
2012, 1128, 212603, 214250, 214480, 212916, 3000933900
2012, 1129, 211448, 212880, 214088, 211568, 2967062500
2012, 1130, 210996, 211424, 214286, 213966, 3640691100
2012, 1203, 210815, 213670, 215261, 210885, 4018676200
2012, 1204, 210214, 210493, 213566, 213147, 3622591500
2012, 1205, 212679, 212839, 221909, 220788, 8248710300
2012, 1206, 219123, 220561, 221698, 220360, 4857468900
2012, 1207, 219811, 220389, 225053, 224676, 7616974800
2012, 1210, 225044, 225492, 227628, 227105, 7337547500
2012, 1211, 225430, 226321, 227499, 225850, 5146870300
2012, 1212, 224795, 225773, 227321, 226777, 4500645400
2012, 1213, 224256, 226060, 226672, 224264, 4194210000
2012, 1214, 224564, 224564, 235711, 235587, 11089256200
2012, 1217, 235866, 235920, 238000, 236670, 9408819500
2012, 1218, 234708, 236110, 239863, 236812, 8578484900
2012, 1219, 235803, 236280, 238714, 237111, 6329253000
2012, 1220, 234655, 236132, 239192, 238482, 6565546200
2012, 1221, 236503, 238638, 241422, 237200, 6871415800
2012, 1224, 236704, 236801, 239673, 238122, 5308700400
2012, 1225, 236541, 237388, 245930, 244840, 9550235000
2012, 1226, 244164, 244599, 245801, 245762, 7159182800
2012, 1227, 244368, 246478, 247979, 244459, 7325506700
2012, 1228, 244438, 244808, 248159, 248005, 6716632100
2012, 1231, 248556, 248556, 252295, 252295, 8200229300
2013, 0104, 249889, 255181, 255853, 252441, 9798818200
2013, 0107, 251160, 251805, 254597, 253599, 7516799300
2013, 0108, 250249, 253465, 254051, 252533, 7183710000
2013, 0109, 250430, 251810, 253424, 252613, 7023117000
2013, 0110, 251373, 252559, 255335, 253057, 7108586200
2013, 0111, 247370, 253350, 253979, 248323, 7423917600
2013, 0114, 247400, 247418, 258363, 257773, 9355409100
2013, 0115, 257692, 257913, 260541, 259586, 9862080500
2013, 0116, 254052, 259137, 260009, 257709, 9353608400
2013, 0117, 253967, 257071, 257506, 255276, 6991523900
2013, 0118, 255345, 256869, 260745, 259544, 7794030300
2013, 0121, 258265, 260565, 261120, 261090, 8413374200
2013, 0122, 257818, 261039, 262003, 259690, 10576627500
2013, 0123, 257636, 258820, 261141, 260746, 7573944400
2013, 0124, 256421, 260643, 266340, 258276, 11127717200
2013, 0125, 256711, 258088, 259151, 257167, 5848735900
2013, 0128, 257727, 257727, 265197, 265186, 9127479000
2013, 0129, 264615, 265538, 268553, 267587, 10104022900
2013, 0130, 266206, 267843, 268968, 268871, 9987499000
2013, 0131, 267133, 269095, 269688, 268688, 9674010100
2013, 0201, 267127, 267719, 274432, 274332, 10387951500
2013, 0204, 273108, 275369, 276850, 274803, 12793917900
2013, 0205, 272536, 272793, 277995, 277168, 11613081900
2013, 0206, 276574, 277191, 278746, 277584, 8277927100
2013, 0207, 272287, 277153, 277597, 275987, 8997814200
2013, 0208, 274795, 275565, 279130, 277173, 7742964400
2013, 0218, 273151, 278407, 278774, 273747, 7643822700
2013, 0219, 267434, 273505, 274074, 268561, 8062643100
2013, 0220, 266523, 268609, 270310, 270264, 7001937700
2013, 0221, 258476, 267574, 267574, 261055, 10065798400
2013, 0222, 259115, 260765, 261848, 259660, 6020485200
2013, 0225, 259079, 260715, 262870, 260496, 5316194200
2013, 0226, 256467, 258738, 263109, 256760, 8000306500
2013, 0227, 256938, 257605, 261525, 259468, 6322674300
2013, 0228, 259400, 261194, 267371, 267333, 8692259500
2013, 0301, 262700, 267184, 268085, 266884, 7334375300
2013, 0304, 252869, 261942, 261957, 254572, 11061910300
2013, 0305, 254177, 254789, 262317, 262281, 8966115200
2013, 0306, 262043, 263487, 265814, 265020, 9582965200
2013, 0307, 259287, 263978, 265897, 261948, 9408266600
2013, 0308, 260196, 262268, 263262, 260693, 5942955700
2013, 0311, 257417, 260028, 261165, 259237, 5094643600
2013, 0312, 253025, 259039, 261951, 255562, 7193514100
2013, 0313, 251506, 255173, 255677, 252749, 5643046000
2013, 0314, 251446, 251775, 254670, 253427, 4760575600
2013, 0315, 250446, 253372, 260009, 253987, 8137218500
2013, 0318, 249983, 252608, 254462, 250249, 5981277800
2013, 0319, 249185, 250740, 253207, 252510, 5453647600
2013, 0320, 252683, 252697, 261017, 261017, 9070062200
2013, 0321, 259851, 261158, 262654, 261499, 6955275600
2013, 0322, 260334, 261226, 262553, 261831, 5564714100
2013, 0325, 260761, 262841, 264161, 261310, 5626140200
2013, 0326, 255497, 260196, 260736, 257505, 6396296100
2013, 0327, 256635, 257573, 261194, 258353, 5690651700
2013, 0328, 249508, 253599, 253599, 249930, 8757840500
2013, 0329, 248249, 250278, 250911, 249508, 5240213700
2013, 0401, 248373, 248643, 250783, 249319, 4734602200
2013, 0402, 247500, 249584, 252446, 248639, 5568415200
2013, 0403, 247493, 249388, 250714, 248355, 4556422100
2013, 0408, 242950, 244324, 247331, 247230, 5329677200
2013, 0409, 247729, 247729, 250529, 248943, 5238982400
2013, 0410, 246619, 248798, 249557, 248531, 4750491300
2013, 0411, 247640, 250250, 250859, 247788, 4298995800
2013, 0412, 246018, 247632, 248912, 246211, 3991727800
2013, 0415, 243015, 245397, 246167, 243682, 4653973400
2013, 0416, 241662, 241951, 246105, 245959, 5528061300
2013, 0417, 243735, 245788, 246520, 245847, 4469216400
2013, 0418, 243473, 244071, 247841, 246485, 4286070700
2013, 0419, 246932, 246995, 254245, 253383, 7552087600
2013, 0422, 251826, 252511, 253905, 253067, 6251188300
2013, 0423, 244820, 253220, 253220, 244947, 6065398200
2013, 0424, 244659, 245278, 251120, 249558, 6305091600
2013, 0425, 245657, 248686, 250548, 246788, 6055792700
2013, 0426, 243980, 247772, 248859, 244731, 4712337800
2013, 0502, 242308, 243460, 245375, 244964, 4701608800
2013, 0503, 245754, 245754, 252112, 249291, 6233009100
2013, 0506, 250046, 250298, 253386, 252598, 6041878000
2013, 0507, 250776, 251936, 253930, 252994, 5449064300
2013, 0508, 253125, 254227, 256201, 254280, 5955429400
2013, 0509, 250779, 254237, 254331, 252779, 6024014500
2013, 0510, 251516, 251952, 254698, 254084, 4881672800
2013, 0513, 251673, 254241, 254760, 253077, 5409214700
2013, 0514, 247987, 252600, 252615, 249334, 5488006400
2013, 0515, 249193, 249397, 250743, 250693, 4418966000
2013, 0516, 248776, 250112, 255306, 255271, 7079618200
2013, 0517, 254778, 255045, 259871, 259205, 8185080100
2013, 0520, 259005, 259715, 262762, 260961, 8633780300
2013, 0521, 259425, 260739, 261740, 261485, 7150599400
2013, 0522, 260375, 261341, 263007, 261803, 7419181700
2013, 0523, 257935, 260493, 262408, 258285, 8482537000
2013, 0524, 257288, 259142, 260835, 259723, 6073966900
2013, 0527, 258974, 259352, 261197, 259959, 6419508000
2013, 0528, 258590, 260063, 264436, 264436, 8419611200
2013, 0529, 264088, 264893, 266123, 264256, 7927770900
2013, 0530, 262358, 263396, 264744, 263432, 7014636800
2013, 0531, 260475, 263871, 264557, 260643, 6252853300
2013, 0603, 259605, 260597, 262594, 260262, 5977446800
2013, 0604, 255606, 260050, 260050, 256567, 6631575000
2013, 0605, 254519, 256533, 257003, 256054, 4563719300
2013, 0606, 252531, 255282, 255768, 252785, 5249652900
2013, 0607, 247569, 252691, 253889, 248416, 6103089400
2013, 0613, 237520, 244872, 244872, 239994, 6973006600
2013, 0614, 239649, 240442, 242036, 241677, 5596453400
2013, 0617, 239439, 242276, 242753, 240384, 5039571100
2013, 0618, 239332, 241309, 242420, 241875, 4863037900
2013, 0619, 236635, 240828, 240828, 240077, 5434626000
2013, 0620, 232023, 238610, 238610, 232147, 5520102000
2013, 0621, 226957, 228315, 233284, 231739, 5870579800
2013, 0624, 216433, 230807, 230807, 217121, 8659725900
2013, 0625, 202317, 214605, 216921, 216542, 10755488200
2013, 0626, 213186, 217033, 218102, 216830, 7925642600
2013, 0627, 215318, 217285, 220021, 216074, 7540675300
2013, 0628, 213937, 214903, 222746, 220064, 7945132700
2013, 0701, 216635, 218709, 221397, 221332, 5772622700
2013, 0702, 219180, 221180, 222611, 222198, 6183885000
2013, 0703, 216914, 221104, 221104, 220383, 6583602200
2013, 0704, 217608, 218718, 224591, 222198, 7258114500
2013, 0705, 222505, 222735, 225203, 222685, 6182177500
2013, 0708, 216219, 219442, 220521, 216362, 5478249300
2013, 0709, 214979, 216070, 217479, 216267, 4149443300
2013, 0710, 215747, 216310, 222414, 222407, 6114978100
2013, 0711, 223216, 223216, 235122, 232669, 12579319200
2013, 0712, 227407, 231902, 233199, 227537, 8973308200
2013, 0715, 227467, 228976, 233604, 230730, 7475788400
2013, 0716, 228194, 230083, 231785, 231785, 6562415700
2013, 0717, 228161, 231144, 232693, 228284, 6765524800
2013, 0718, 224193, 227295, 228244, 224533, 5714429200
2013, 0719, 218875, 224813, 225792, 219048, 7053528200
2013, 0722, 215981, 217009, 220306, 220219, 5328349500
2013, 0723, 220676, 221159, 227674, 226585, 7480973100
2013, 0724, 221719, 225338, 226558, 224915, 6959230700
2013, 0725, 222785, 225522, 226884, 223768, 6577431600
2013, 0726, 220981, 222643, 223842, 222401, 4894109800
2013, 0729, 216902, 220508, 220508, 217597, 5460092500
2013, 0730, 216298, 218401, 222159, 218939, 5519362300
2013, 0731, 218721, 221175, 223538, 219302, 4832705500
2013, 0801, 220063, 220600, 224556, 224536, 6260399700
2013, 0802, 224425, 226350, 227471, 224726, 6089089300
2013, 0805, 224322, 224998, 227833, 227833, 5534215100
2013, 0806, 225672, 227067, 230248, 229364, 7374689500
2013, 0807, 227686, 229238, 231388, 228062, 7304869500
2013, 0808, 226707, 227725, 229763, 227678, 5309843000
2013, 0809, 225833, 228851, 230159, 228601, 6460001700
2013, 0812, 229318, 229622, 235289, 235279, 9786321600
2013, 0813, 234073, 235288, 236083, 235907, 7839363600
2013, 0814, 234083, 236262, 238660, 234908, 7594212800
2013, 0815, 231978, 234884, 236209, 232158, 6195185300
2013, 0816, 229502, 231426, 242308, 230414, 12036956300
2013, 0819, 228408, 228620, 234019, 233143, 7248322400
2013, 0820, 230367, 232586, 235341, 231247, 7308634500
2013, 0821, 229105, 232058, 232164, 230859, 5500738400
2013, 0822, 229702, 230267, 232914, 230393, 5533810400
2013, 0823, 225192, 231487, 232104, 228693, 6896713300
2013, 0826, 228850, 229476, 233638, 233562, 7037104300
2013, 0827, 232246, 233280, 234511, 234088, 6599033300
2013, 0828, 230704, 232610, 234536, 232806, 8925617400
2013, 0829, 230815, 233856, 234232, 231831, 6608541500
2013, 0830, 230361, 231591, 233441, 231391, 8765451500
2013, 0902, 229745, 231996, 232987, 232034, 7951024900
2013, 0903, 232130, 232623, 235486, 235450, 8055400500
2013, 0904, 234544, 235254, 236066, 235070, 7872576300
2013, 0905, 233675, 235093, 235122, 234174, 6295138300
2013, 0906, 233593, 233677, 236118, 235778, 7334011600
2013, 0909, 237269, 237426, 244925, 244061, 14988964000
2013, 0910, 243583, 244645, 247520, 247489, 15485599000
2013, 0911, 247162, 248379, 250447, 248289, 16691497000
2013, 0912, 246972, 248047, 252738, 250746, 14517317000
2013, 0913, 248145, 250254, 251578, 248890, 11077504900
2013, 0916, 246713, 250108, 250369, 247839, 10538328200
2013, 0917, 242646, 248081, 248171, 242732, 9945998200
2013, 0918, 240724, 242604, 243963, 243251, 7104075900
2013, 0923, 243999, 244152, 247316, 247229, 8012835200
2013, 0924, 242009, 247072, 247075, 244389, 9785301300
2013, 0925, 242328, 244084, 245504, 242903, 9051841800
2013, 0926, 238254, 242263, 242263, 238444, 8623677000
2013, 0927, 237986, 238222, 240220, 239497, 6597150800
2013, 0930, 239722, 240621, 241508, 240904, 5951399200
2013, 1008, 239257, 240642, 244670, 244181, 8478550600
2013, 1009, 242477, 243294, 245375, 245358, 7627764500
2013, 1010, 242202, 245564, 245598, 242932, 9032970600
2013, 1011, 243963, 244236, 247117, 246851, 9338826100
2013, 1014, 246255, 247227, 248313, 247254, 10008130100
2013, 1015, 244942, 247532, 247913, 246752, 8917349600
2013, 1016, 240972, 245908, 245908, 242137, 8897983400
2013, 1017, 240778, 243265, 244092, 241333, 7122247400
2013, 1018, 241060, 241512, 243571, 242605, 6029163000
2013, 1021, 242356, 243192, 247279, 247132, 8490979500
2013, 1022, 243986, 247026, 247026, 244589, 9070302900
2013, 1023, 241248, 245156, 247437, 241849, 9154535500
2013, 1024, 239547, 241224, 242294, 240051, 6456082100
2013, 1025, 235399, 240052, 241333, 236856, 7707018200
2013, 1028, 235186, 237257, 237725, 236595, 6287615200
2013, 1029, 232790, 236922, 240862, 237205, 10673783300
2013, 1030, 236551, 237185, 240785, 240747, 9217812600
2013, 1031, 237023, 239840, 239840, 237372, 8273696400
2013, 1101, 236515, 237396, 239501, 238496, 6305576200
2013, 1104, 237636, 239721, 240490, 238045, 5179846100
2013, 1105, 234380, 236688, 238569, 238377, 6208448800
2013, 1106, 235279, 237132, 238354, 235357, 6377666300
2013, 1107, 232825, 235187, 235667, 234055, 5482174700
2013, 1108, 230604, 232908, 234267, 230795, 5378850800
2013, 1111, 229500, 230594, 232523, 231589, 4573945700
2013, 1112, 231660, 231936, 234253, 234000, 5268754500
2013, 1113, 228755, 232536, 232556, 228812, 5984883100
2013, 1114, 227901, 229127, 230570, 230450, 5731035600
2013, 1115, 230655, 230655, 237721, 235073, 8639177100
2013, 1118, 236104, 236788, 242957, 242890, 11003463300
2013, 1119, 240508, 242793, 242793, 241216, 7864829600
2013, 1120, 240642, 242877, 243543, 242485, 7229180100
2013, 1121, 238288, 241245, 241538, 240999, 8770667700
2013, 1122, 239358, 241529, 241900, 239796, 7500067500
2013, 1125, 238069, 238578, 241885, 238863, 6614473400
2013, 1126, 238041, 238783, 239902, 238742, 5918586400
2013, 1127, 238378, 238636, 242281, 241448, 7529408800
2013, 1128, 241724, 241915, 246056, 243953, 9066040600
2013, 1129, 243239, 244268, 244640, 243894, 6180374600
2013, 1202, 239701, 242397, 246486, 241879, 11965512300
2013, 1203, 240666, 241069, 244833, 244278, 7445575200
2013, 1204, 243469, 243982, 248664, 247514, 10265023500
2013, 1205, 246058, 247645, 248175, 246820, 7770893200
2013, 1206, 244562, 246304, 247081, 245229, 6611408900
2013, 1209, 244594, 246003, 246895, 245087, 5716488400
2013, 1210, 244453, 245623, 246666, 245332, 6694142400
2013, 1211, 240074, 244050, 244050, 241276, 6807514400
2013, 1212, 240277, 240677, 242331, 241002, 5014771900
2013, 1213, 238625, 238866, 241626, 240664, 5150119600
2013, 1216, 236743, 240868, 241273, 236792, 6458167400
2013, 1217, 235118, 236926, 237329, 235638, 4848389100
2013, 1218, 235045, 235670, 236858, 235723, 4001520700
2013, 1219, 233119, 236621, 237099, 233241, 4809568000
2013, 1220, 227810, 233505, 233888, 227814, 6520420700
2013, 1223, 225958, 228380, 229577, 228460, 4558028500
2013, 1224, 227025, 229113, 231283, 228825, 4559916800
2013, 1225, 228160, 229175, 230561, 230511, 4400532600
2013, 1226, 226392, 229997, 230149, 226533, 5149756300
2013, 1227, 226439, 226854, 231518, 230348, 5338915700
2013, 1230, 229564, 231338, 231662, 229946, 4841430800
2013, 1231, 228712, 228901, 233307, 233003, 5663107000
2014, 0102, 231065, 232343, 232599, 232198, 4519429100
2014, 0103, 228089, 231197, 231484, 229078, 5978264500
2014, 0106, 222933, 228637, 228637, 223864, 6630040300
2014, 0107, 221865, 222231, 224679, 223800, 4375310300
2014, 0108, 222842, 224064, 226258, 224191, 5134885400
2014, 0109, 222080, 223697, 225889, 222222, 5598704100
2014, 0110, 220022, 221652, 222449, 220485, 5416929300
2014, 0113, 218360, 220700, 222207, 219368, 5012277200
2014, 0114, 217991, 219284, 221412, 221285, 5404994700
2014, 0115, 219380, 221002, 221590, 220894, 4896239500
2014, 0116, 220156, 220945, 222726, 221184, 5229890200
2014, 0117, 217588, 220382, 220597, 217849, 5027315500
2014, 0120, 215646, 217365, 218246, 216599, 4056015400
2014, 0121, 216842, 216842, 219792, 218741, 4030624700
2014, 0122, 218753, 219043, 224413, 224380, 7064137500
2014, 0123, 222806, 224225, 224892, 223189, 5634595100
2014, 0124, 222289, 222576, 225736, 224568, 6116767000
2014, 0127, 221180, 223302, 223323, 221592, 7034424600
2014, 0128, 220597, 222079, 223326, 221986, 5326913000
2014, 0129, 221993, 222571, 223306, 222778, 5022271700
2014, 0130, 220022, 222316, 222316, 220245, 4363230400
2014, 0207, 217712, 218734, 221250, 221248, 5045931500
2014, 0210, 222154, 222154, 227019, 226753, 8306571600
2014, 0211, 226260, 226774, 229652, 228556, 9922982900
2014, 0212, 227644, 228619, 229432, 229125, 7659216100
2014, 0213, 227826, 228845, 230747, 227955, 9621778900
2014, 0214, 227443, 227840, 229585, 229558, 6708299700
2014, 0217, 229355, 230879, 231558, 231165, 8783166600
2014, 0218, 227611, 231031, 231031, 228244, 8704974300
2014, 0219, 227415, 228093, 231742, 230866, 9935256100
2014, 0220, 228620, 231409, 233170, 228744, 10643953300
2014, 0221, 225065, 228403, 228787, 226429, 7636899300
2014, 0224, 219416, 224672, 224672, 221451, 8921593900
2014, 0225, 215010, 221652, 222521, 215791, 9323755100
2014, 0226, 213708, 214774, 216470, 216341, 7799329700
2014, 0227, 215014, 217081, 218006, 215411, 9010429600
2014, 0228, 213355, 214945, 218047, 217897, 7666805700
2014, 0303, 216791, 217391, 219422, 219037, 8207231400
2014, 0304, 216159, 218386, 218860, 218427, 7306925000
2014, 0305, 215960, 218735, 218909, 216398, 6133201500
2014, 0306, 213645, 215940, 218143, 217363, 6909376700
2014, 0307, 216144, 217004, 218939, 216836, 6426517700
2014, 0310, 209507, 214968, 214968, 209779, 7141640700
2014, 0311, 208873, 209261, 211879, 210866, 5762124300
2014, 0312, 209076, 210280, 213059, 211413, 7006974700
2014, 0313, 211599, 211955, 214944, 214033, 6922602800
2014, 0314, 210958, 212987, 214038, 212284, 5861773700
2014, 0317, 211895, 213279, 214320, 214304, 5240944500
2014, 0318, 213492, 214612, 215246, 213813, 5535413200
2014, 0319, 210129, 213128, 213128, 212087, 5930390500
2014, 0320, 208650, 211619, 213479, 208697, 6763128500
2014, 0321, 207776, 207987, 216323, 215880, 10402480700
2014, 0324, 215087, 216190, 218673, 217655, 10449198400
2014, 0325, 216467, 217078, 219149, 217444, 8687751000
2014, 0326, 216522, 218123, 218608, 217105, 5827617600
2014, 0327, 214692, 216834, 218689, 215571, 7127513200
2014, 0328, 214458, 215452, 217267, 215197, 7008607300
2014, 0331, 213442, 215605, 216525, 214631, 5545748800
2014, 0401, 214115, 214372, 217010, 216312, 4886640300
2014, 0402, 216401, 216607, 218268, 218073, 6503925700
2014, 0403, 216075, 218864, 219614, 216501, 7153603200
2014, 0404, 215528, 215798, 218615, 218547, 4794588800
2014, 0408, 217891, 217992, 224397, 223732, 9721911700
2014, 0409, 222899, 223979, 224679, 223862, 6635726800
2014, 0410, 222952, 224145, 229074, 227376, 11454540500
2014, 0411, 226113, 226957, 228111, 227067, 9061589700
2014, 0414, 225546, 226794, 227583, 226861, 6226499800
2014, 0415, 222569, 226141, 226147, 222946, 6821813000
2014, 0416, 222115, 222347, 224532, 223253, 5167801000
2014, 0417, 222195, 223878, 224162, 222480, 4833362800
2014, 0418, 220305, 221588, 222877, 222448, 5075799500
2014, 0421, 218676, 220994, 223171, 218725, 5627828000
2014, 0422, 216508, 218402, 219685, 219680, 5709469400
2014, 0423, 218739, 219123, 220559, 219467, 4776353100
2014, 0424, 218676, 219277, 220945, 219047, 4505891100
2014, 0425, 216764, 219582, 220171, 216783, 6024538300
2014, 0428, 213270, 216577, 217139, 213497, 6048518700
2014, 0429, 213178, 213441, 215938, 215847, 4820493100
2014, 0430, 215312, 215876, 216418, 215866, 4533462400
2014, 0505, 213123, 215259, 216170, 215647, 4934407300
2014, 0506, 215011, 215139, 217362, 215733, 4808651900
2014, 0507, 213699, 215147, 215372, 213732, 4460747000
2014, 0508, 212832, 213204, 216821, 213550, 4833245200
2014, 0509, 212060, 213884, 214156, 213391, 4918113500
2014, 0512, 213948, 215031, 218433, 218005, 8347256000
2014, 0513, 216777, 218006, 218505, 217485, 6491251800
2014, 0514, 216900, 217509, 218422, 217237, 4851420600
2014, 0515, 214234, 216928, 217145, 214408, 4673403200
2014, 0516, 213219, 214393, 215050, 214595, 4225319700
2014, 0519, 210571, 213936, 213936, 211514, 4289360700
